iter	Passed	Remaining
242	539	1681
243	541	1679
244	544	1677
245	546	1675
246	548	1672
247	550	1670
248	553	1668
249	555	1666
250	557	1664
251	559	1661
252	562	1659
253	564	1657
254	566	1655
255	569	1653
256	571	1651
257	573	1649
258	575	1646
259	577	1643
260	579	1641
261	581	1638
262	584	1636
263	586	1635
264	588	1632
265	591	1630
266	593	1628
267	595	1625
268	597	1623
269	599	1621
270	601	1618
271	604	1616
272	606	1614
273	608	1612
274	610	1610
275	612	1607
276	615	1605
277	617	1603
278	619	1601
279	621	1599
280	624	1597
281	626	1595
282	628	1593
283	631	1590
284	633	1588
285	635	1586
286	637	1584
287	640	1582
288	642	1580
289	644	1578
290	646	1575
291	648	1573
292	651	1571
293	653	1569
294	655	1566
295	657	1564
296	659	1562
297	662	1560
298	664	1557
299	666	1555
300	668	1553
301	671	1551
302	673	1548
303	675	1545
304	677	1543
305	679	1541
306	681	1538
307	683	1536
308	685	1534
309	688	1531
310	690	1529
311	692	1527
312	694	1525
313	697	1523
314	699	1521
315	701	1519
316	704	1517
317	706	1515
318	708	1512
319	710	1510
320	712	1507
321	714	1505
322	716	1502
323	719	1500
324	721	1498
325	723	1495
326	725	1493
327	727	1490
328	730	1488
329	732	1486
330	734	1484
331	736	1482
332	738	1480
333	741	1477
334	743	1475
335	745	1473
336	747	1471
337	749	1468
338	751	1466
339	754	1463
340	756	1461
341	758	1459
342	760	1457
343	763	1455
344	765	1453
345	767	1450
346	769	1448
347	771	1446
348	773	1443
349	776	1441
350	778	1439
351	780	1436
352	782	1434
353	785	1432
354	787	1430
355	789	1427
356	791	1425
357	793	1423
358	795	1420
359	797	1418
360	800	1416
361	802	1414
362	804	1412
363	806	1409
364	808	1407
365	811	1405
366	813	1402
367	815	1400
368	817	1398
369	819	1395
370	821	1392
371	823	1390
372	825	1388
373	828	1386
374	830	1383
375	832	1381
376	834	1379
377	836	1376
378	838	1374
379	841	1372
380	843	1370
381	845	1368
382	847	1365
383	849	1363
384	852	1361
385	854	1359
386	856	1357
387	859	1355
388	861	1353
389	864	1351
390	866	1349
391	868	1346
392	870	1344
393	872	1342
394	874	1340
395	877	1337
396	879	1335
397	881	1333
398	883	1331
399	885	1328
400	888	1327
401	890	1325
402	893	1323
403	895	1320
404	897	1318
405	899	1316
406	902	1314
407	904	1312
408	906	1309
409	908	1307
410	910	1305
411	912	1302
412	915	1300
413	917	1298
414	919	1296
415	922	1294
416	924	1292
417	926	1289
418	928	1287
419	930	1285
420	933	1283
421	935	1281
422	937	1279
423	939	1276
424	942	1274
425	944	1272
426	946	1270
427	948	1268
428	950	1265
429	953	1263
430	955	1261
431	957	1258
432	959	1255
433	961	1253
434	963	1251
435	965	1249
436	968	1247
437	970	1244
438	972	1242
439	974	1240
440	976	1238
441	978	1235
442	981	1233
443	983	1231
444	985	1229
445	988	1227
446	990	1225
447	992	1222
448	994	1220
449	996	1218
450	998	1216
451	1001	1213
452	1003	1211
453	1005	1209
454	1007	1207
455	1010	1204
456	1012	1202
457	1014	1200
458	1016	1198
459	1018	1196
460	1021	1193
461	1023	1191
462	1025	1189
463	1027	1186
464	1029	1184
465	1032	1182
466	1034	1180
467	1036	1178
468	1038	1175
469	1040	1173
470	1042	1171
471	1045	1169
472	1047	1167
473	1049	1164
474	1051	1162
475	1053	1160
476	1056	1158
477	1058	1155
478	1060	1153
479	1062	1151
480	1065	1149
481	1067	1147
482	1069	1144
483	1071	1142
484	1074	1140
485	1076	1138
486	1078	1136
487	1080	1133
488	1082	1131
489	1085	1129
490	1086	1126
491	1089	1124
492	1091	1122
493	1093	1119
494	1095	1117
495	1097	1115
496	1100	1113
497	1102	1111
498	1104	1109
499	1106	1106
500	1109	1104
501	1111	1102
502	1113	1100
503	1116	1098
504	1118	1096
505	1120	1094
506	1122	1091
507	1125	1089
508	1127	1087
509	1129	1085
510	1132	1083
511	1134	1081
512	1136	1078
513	1138	1076
514	1141	1074
515	1143	1072
516	1145	1070
517	1147	1068
518	1150	1065
519	1152	1063
520	1154	1061
521	1156	1059
522	1159	1057
523	1161	1054
524	1163	1052
525	1166	1050
526	1168	1048
527	1170	1046
528	1172	1044
529	1175	1042
530	1177	1039
531	1179	1037
532	1181	1035
533	1183	1033
534	1186	1030
535	1188	1028
536	1190	1026
537	1192	1024
538	1195	1022
539	1197	1019
540	1199	1017
541	1201	1015
542	1204	1013
543	1206	1011
544	1208	1009
545	1210	1006
546	1213	1004
547	1215	1002
548	1217	1000
549	1219	997
550	1221	995
551	1224	993
552	1226	991
553	1228	989
554	1230	987
555	1233	984
556	1235	982
557	1237	980
558	1239	978
559	1242	975
560	1244	973
561	1246	971
562	1248	969
563	1250	966
564	1252	964
565	1255	962
566	1257	960
567	1259	957
568	1261	955
569	1263	953
570	1265	951
571	1268	948
572	1270	946
573	1272	944
574	1274	942
575	1277	940
576	1279	937
577	1281	935
578	1283	933
579	1285	930
580	1287	928
581	1290	926
582	1292	924
583	1294	921
584	1296	919
585	1298	917
586	1300	915
587	1303	913
588	1305	911
589	1307	908
590	1310	906
591	1312	904
592	1314	901
593	1316	899
594	1318	897
595	1321	895
596	1323	893
597	1325	891
598	1327	888
599	1329	886
600	1332	884
601	1334	882
602	1336	879
603	1338	877
604	1341	875
605	1343	873
606	1345	871
607	1347	868
608	1350	866
609	1352	864
610	1354	862
611	1356	860
612	1358	857
613	1361	855
614	1363	853
615	1365	851
616	1367	849
617	1370	846
618	1372	844
619	1374	842
620	1376	840
621	1378	837
622	1380	835
623	1382	833
624	1384	830
625	1386	828
626	1389	826
627	1391	824
628	1393	821
629	1395	819
630	1398	817
631	1400	815
632	1402	813
633	1404	810
634	1406	808
635	1408	806
636	1411	804
637	1413	802
638	1415	799
639	1418	797
640	1420	795
641	1422	793
642	1424	790
643	1426	788
644	1429	786
645	1430	784
646	1433	781
647	1435	779
648	1437	777
649	1439	775
650	1441	772
651	1443	770
652	1446	768
653	1448	766
654	1450	764
655	1452	761
656	1455	759
657	1457	757
658	1459	755
659	1461	753
660	1464	750
661	1466	748
662	1468	746
663	1470	744
664	1473	742
665	1475	740
666	1477	737
667	1479	735
668	1482	733
669	1484	731
670	1486	728
671	1488	726
672	1490	724
673	1493	722
674	1495	719
675	1497	717
676	1499	715
677	1502	713
678	1504	711
679	1506	708
680	1508	706
681	1510	704
682	1512	702
683	1515	700
684	1517	697
685	1519	695
686	1522	693
687	1524	691
688	1526	689
689	1529	686
690	1531	684
691	1533	682
692	1536	680
693	1538	678
694	1540	676
695	1543	673
696	1545	671
697	1547	669
698	1549	667
699	1551	665
700	1554	662
701	1556	660
702	1558	658
703	1560	656
704	1562	653
705	1564	651
706	1567	649
707	1569	647
708	1572	645
709	1574	643
710	1576	640
711	1579	638
712	1581	636
713	1583	634
714	1585	632
715	1587	629
716	1590	627
717	1592	625
718	1594	623
719	1596	620
720	1598	618
721	1600	616
722	1602	613
723	1604	611
724	1606	609
725	1609	607
726	1611	605
727	1613	602
728	1615	600
729	1617	598
730	1620	596
731	1622	593
732	1624	591
733	1626	589
734	1628	587
735	1631	585
736	1633	582
737	1635	580
738	1637	578
739	1639	576
740	1641	573
741	1643	571
742	1646	569
743	1648	567
744	1650	564
745	1652	562
746	1654	560
747	1657	558
748	1659	555
749	1661	553
750	1663	551
751	1665	549
752	1667	547
753	1670	544
754	1672	542
755	1674	540
756	1676	538
757	1678	535
758	1680	533
759	1682	531
760	1685	529
761	1687	527
762	1689	524
763	1691	522
764	1694	520
765	1696	518
766	1698	515
767	1700	513
768	1703	511
769	1705	509
770	1707	507
771	1709	504
772	1711	502
773	1714	500
774	1716	498
775	1718	496
776	1720	493
777	1723	491
778	1725	489
779	1727	487
780	1729	484
781	1731	482
782	1733	480
783	1736	478
784	1738	476
785	1740	473
786	1742	471
787	1744	469
788	1747	467
789	1749	465
790	1751	462
791	1754	460
792	1756	458
793	1758	456
794	1760	454
795	1763	451
796	1765	449
797	1767	447
798	1770	445
799	1772	443
800	1774	440
801	1776	438
802	1778	436
803	1781	434
804	1783	431
805	1785	429
806	1787	427
807	1790	425
808	1792	423
809	1794	421
810	1797	418
811	1799	416
812	1801	414
813	1803	412
814	1806	410
815	1808	407
816	1810	405
817	1813	403
818	1815	401
819	1817	399
820	1819	396
821	1822	394
822	1824	392
823	1826	390
824	1828	387
825	1831	385
826	1833	383
827	1835	381
828	1838	379
829	1840	376
830	1842	374
831	1844	372
832	1846	370
833	1848	367
834	1851	365
835	1853	363
836	1855	361
837	1857	359
838	1859	356
839	1861	354
840	1864	352
841	1866	350
842	1868	347
843	1870	345
844	1872	343
845	1875	341
846	1877	339
847	1879	336
848	1881	334
849	1884	332
850	1886	330
851	1888	328
852	1891	325
853	1893	323
854	1895	321
855	1897	319
856	1900	317
857	1902	314
858	1904	312
859	1906	310
860	1909	308
861	1911	306
862	1913	303
863	1915	301
864	1918	299
865	1920	297
866	1922	294
867	1924	292
868	1927	290
869	1929	288
870	1931	286
871	1933	283
872	1936	281
873	1938	279
874	1940	277
875	1942	275
876	1945	272
877	1947	270
878	1949	268
879	1951	266
880	1953	263
881	1956	261
882	1958	259
883	1960	257
884	1962	255
885	1964	252
886	1967	250
887	1969	248
888	1971	246
889	1973	243
890	1975	241
891	1978	239
892	1980	237
893	1982	235
894	1985	232
895	1987	230
896	1989	228
897	1992	226
898	1994	224
899	1996	221
900	1998	219
901	2001	217
902	2003	215
903	2005	213
904	2008	210
905	2010	208
906	2012	206
907	2015	204
908	2017	201
909	2019	199
910	2022	197
911	2024	195
912	2026	193
913	2028	190
914	2031	188
915	2033	186
916	2035	184
917	2037	182
918	2040	179
919	2042	177
920	2044	175
921	2047	173
922	2049	170
923	2051	168
924	2054	166
925	2056	164
926	2058	162
927	2060	159
928	2063	157
929	2065	155
930	2067	153
931	2069	151
932	2072	148
933	2074	146
934	2076	144
935	2079	142
936	2081	139
937	2083	137
938	2085	135
939	2088	133
940	2090	131
941	2092	128
942	2094	126
943	2097	124
944	2099	122
945	2101	119
946	2104	117
947	2106	115
948	2108	113
949	2110	111
950	2112	108
951	2115	106
952	2117	104
953	2119	102
954	2121	99
955	2124	97
956	2126	95
957	2128	93
958	2130	91
959	2133	88
960	2135	86
961	2138	84
962	2140	82
963	2142	80
964	2144	77
965	2147	75
966	2149	73
967	2151	71
968	2153	68
969	2156	66
970	2158	64
971	2160	62
972	2163	60
973	2165	57
974	2167	55
975	2169	53
976	2172	51
977	2174	48
978	2176	46
979	2178	44
980	2180	42
981	2183	40
982	2185	37
983	2187	35
984	2189	33
985	2191	31
986	2194	28
987	2196	26
988	2198	24
989	2201	22
990	2203	20
991	2205	17
992	2208	15
993	2210	13
994	2212	11
995	2215	8
996	2217	6
997	2219	4
998	2221	2
999	2223	0
